3825				92665				431
4241				93096				432
3596				93528				433
3964				93961				434
4149				94395				435
3642				94830				436
3621				95266				437
3698				95703				438
3626				96141				439
4058				96580				440
4095				97020				441
3818				97461				442
4295				97903				443
3868				98346				444
4038				98790				445
4470				99235				446
3945				99681				447
4379				100128				448
4451				100576				449
4151				101025				450
4721				101475				451
4557				101926				452
4313				102378				453
3984				102831				454
4416				103285				455
4143				103740				456
4183				104196				457
4062				104653				458
4517				105111				459
4508				105570				460
4007				106030				461
4258				106491				462
4040				106953				463
4273				107416				464
4198				107880				465
4004				108345				466
4420				108811				467
4259				109278				468
4326				109746				469
4443				110215				470
4431				110685				471
4190				111156				472
4836				111628				473
4264				112101				474
4199				112575				475
4589				113050				476
4392				113526				477
4127				114003				478
4857				114481				479
4349				114960				480
4762				115440				481
4321				115921				482
4101				116403				483
4813				116886				484
4435				117370				485
4722				117855				486
5101				118341				487
4458				118828				488
4789				119316				489
4275				119805				490
4560				120295				491
4275				120786				492
4217				121278				493
4940				121771				494
4356				122265				495
4392				122760				496
4553				123256				497
4881				123753				498
4612				124251				499
5103				124750				500
4712				125250				501
4560				125751				502
4567				126253				503
4334				126756				504
4628				127260				505
5515				127765				506
4766				128271				507
4517				128778				508
4597				129286				509
4581				129795				510
4742				130305				511
5155				130816				512
4686				131328				513
4985				131841				514
5781				132355				515
4618				132870				516
5521				133386				517
5358				133903				518
4990				134421				519
4941				134940				520
4874				135460				521
4764				135981				522
4978				136503				523
5264				137026				524
4526				137550				525
4786				138075				526
4943				138601				527
5226				139128				528
4530				139656				529
5019				140185				530
4844				140715				531
4799				141246				532
5092				141778				533
4776				142311				534
4833				142845				535
4998				143380				536
4699				143916				537
4669				144453				538
5669				144991				539
4701				145530				540
4729				146070				541
5083				146611				542
5052				147153				543
5216				147696				544
5169				148240				545
5133				148785				546
5368				149331				547
5163				149878				548
5141				150426				549
5337				150975				550
5200				151525				551
5347				152076				552
5203				152628				553
5322				153181				554
5350				153735				555
5261				154290				556
5139				154846				557
6670				155403				558
4763				155961				559
5089				156520				560
5729				157080				561
5398				157641				562
5049				158203				563
5574				158766				564
5368				159330				565
5261				159895				566
5626				160461				567
5059				161028				568
5571				161596				569
5540				162165				570
5679				162735				571
6500				163306				572
5205				163878				573
5046				164451				574
5319				165025				575
5471				165600				576
5430				166176				577
6525				166753				578
5300				167331				579
5658				167910				580
5553				168490				581
5343				169071				582
5850				169653				583
5284				170236				584
5845				170820				585
5611				171405				586
6491				171991				587
5835				172578				588
5868				173166				589
5223				173755				590
5369				174345				591
5387				174936				592
5758				175528				593
5492				176121				594
5378				176715				595
5316				177310				596
6105				177906				597
5545				178503				598
5512				179101				599
6149				179700				600
5750				180300				601
5492				180901				602
6246				181503				603
5959				182106				604
6370				182710				605
5875				183315				606
5609				183921				607
6327				184528				608
5618				185136				609
5962				185745				610
5992				186355				611
7096				186966				612
6343				187578				613
6547				188191				614
5858				188805				615
6046				189420				616
6522				190036				617
6482				190653				618
6073				191271				619
6050				191890				620
6491				192510				621
5622				193131				622
5831				193753				623
6486				194376				624
6300				195000				625
6555				195625				626
5992				196251				627
5841				196878				628
5921				197506				629
5568				198135				630
5857				198765				631
6252				199396				632
5992				200028				633
5813				200661				634
6159				201295				635
6466				201930				636
6947				202566				637
6389				203203				638
5564				203841				639
6378				204480				640
5885				205120				641
6801				205761				642
6654				206403				643
6400				207046				644
5788				207690				645
6596				208335				646
6581				208981				647
6148				209628				648
6098				210276				649
6116				210925				650
7633				211575				651
6451				212226				652
6134				212878				653
6982				213531				654
6019				214185				655
6285				214840				656
6834				215496				657
6168				216153				658
6192				216811				659
6338				217470				660
6953				218130				661
6729				218791				662
6987				219453				663
7032				220116				664
6949				220780				665
6398				221445				666
6757				222111				667
6849				222778				668
6309				223446				669
6770				224115				670
6482				224785				671
6106				225456				672
6018				226128				673
6373				226801				674
6530				227475				675
6189				228150				676
6649				228826				677
6662				229503				678
6388				230181				679
6740				230860				680
6681				231540				681
6943				232221				682
6536				232903				683
6978				233586				684
7023				234270				685
6620				234955				686
7041				235641				687
6715				236328				688
6553				237016				689
7464				237705				690
7746				238395				691
6470				239086				692
8963				239778				693
6605				240471				694
7082				241165				695
7306				241860				696
8246				242556				697
6930				243253				698
6945				243951				699
6879				244650				700
6851				245350				701
7634				246051				702
6628				246753				703
7155				247456				704
7069				248160				705
7313				248865				706
6888				249571				707
8402				250278				708
6855				250986				709
7070				251695				710
7387				252405				711
7572				253116				712
6510				253828				713
6837				254541				714
6814				255255				715
6657				255970				716
6396				256686				717
6893				257403				718
7171				258121				719
6773				258840				720
7327				259560				721
6883				260281				722
7175				261003				723
7523				261726				724
7017				262450				725
8090				263175				726
7109				263901				727
7702				264628				728
7869				265356				729
7069				266085				730
6885				266815				731
6972				267546				732
6852				268278				733
7532				269011				734
8468				269745				735
8544				270480				736
6901				271216				737
6996				271953				738
7441				272691				739
6822				273430				740
7012				274170				741
7312				274911				742
7608				275653				743
7012				276396				744
7357				277140				745
7241				277885				746
7285				278631				747
8091				279378				748
7005				280126				749
7997				280875				750
7795				281625				751
6980				282376				752
6705				283128				753
7493				283881				754
8499				284635				755
6646				285390				756
7355				286146				757
7857				286903				758
8390				287661				759
7708				288420				760
8881				289180				761
7683				289941				762
7702				290703				763
7326				291466				764
6949				292230				765
7501				292995				766
7360				293761				767
8083				294528				768
8092				295296				769
7760				296065				770
7643				296835				771
7949				297606				772
8302				298378				773
7675				299151				774
7127				299925				775
7744				300700				776
7144				301476				777
7735				302253				778
9775				303031				779
7289				303810				780
7412				304590				781
7410				305371				782
7735				306153				783
8151				306936				784
7862				307720				785
8512				308505				786
7646				309291				787
8742				310078				788
7836				310866				789
7578				311655				790
8195				312445				791
9049				313236				792
7489				314028				793
7942				314821				794
7953				315615				795
8394				316410				796
7794				317206				797
7320				318003				798
7358				318801				799
8302				319600				800
8209				320400				801
8115				321201				802
7726				322003				803
9182				322806				804
8005				323610				805
7494				324415				806
9015				325221				807
9515				326028				808
7713				326836				809
7714				327645				810
8929				328455				811
8007				329266				812
8262				330078				813
9066				330891				814
8529				331705				815
7489				332520				816
8012				333336				817
8716				334153				818
8519				334971				819
9268				335790				820
9092				336610				821
8182				337431				822
8217				338253				823
8587				339076				824
8984				339900				825
8696				340725				826
8752				341551				827
7827				342378				828
8148				343206				829
8320				344035				830
7311				344865				831
7866				345696				832
7965				346528				833
8880				347361				834
8295				348195				835
8111				349030				836
8949				349866				837
8337				350703				838
7914				351541				839
8914				352380				840
8643				353220				841
9002				354061				842
8849				354903				843
8990				355746				844
8783				356590				845
8698				357435				846
8693				358281				847
9002				359128				848
8596				359976				849
8462				360825				850
8628				361675				851
9848				362526				852
8036				363378				853
8578				364231				854
8401				365085				855
8556				365940				856
8843				366796				857
9586				367653				858
8299				368511				859
9762				369370				860
8638				370230				861
8250				371091				862
8897				371953				863
8567				372816				864
9064				373680				865
10034				374545				866
8359				375411				867
10109				376278				868
8794				377146				869
8942				378015				870
8728				378885				871
9283				379756				872
8990				380628				873
8785				381501				874
8861				382375				875
9307				383250				876
8614				384126				877
8468				385003				878
9485				385881				879
8837				386760				880
8924				387640				881
8845				388521				882
9914				389403				883
8737				390286				884
9939				391170				885
8916				392055				886
9304				392941				887
8977				393828				888
8660				394716				889
10198				395605				890
9744				396495				891
10418				397386				892
9860				398278				893
8390				399171				894
8874				400065				895
9797				400960				896
9109				401856				897
8796				402753				898
9533				403651				899
9606				404550				900
10117				405450				901
8454				406351				902
9293				407253				903
8535				408156				904
8979				409060				905
9539				409965				906
8752				410871				907
9231				411778				908
10118				412686				909
9335				413595				910
9616				414505				911
10736				415416				912
10880				416328				913
8688				417241				914
9032				418155				915
9334				419070				916
11109				419986				917
9281				420903				918
9821				421821				919
10212				422740				920
9804				423660				921
8944				424581				922
9458				425503				923
10490				426426				924
9867				427350				925
10391				428275				926
9510				429201				927
9683				430128				928
8686				431056				929
10154				431985				930
10136				432915				931
10300				433846				932
9940				434778				933
9519				435711				934
9322				436645				935
10102				437580				936
9987				438516				937
9284				439453				938
9287				440391				939
10228				441330				940
9406				442270				941
10933				443211				942
10899				444153				943
10046				445096				944
9919				446040				945
10087				446985				946
9264				447931				947
10628				448878				948
10016				449826				949
9710				450775				950
9356				451725				951
10596				452676				952
10489				453628				953
9432				454581				954
9512				455535				955
9675				456490				956
9988				457446				957
9444				458403				958
10287				459361				959
11006				460320				960
9118				461280				961
11110				462241				962
8949				463203				963
9800				464166				964
9068				465130				965
10344				466095				966
10414				467061				967
9419				468028				968
12295				468996				969
10635				469965				970
9891				470935				971
11278				471906				972
9477				472878				973
10254				473851				974
9856				474825				975
9746				475800				976
9598				476776				977
9418				477753				978
10809				478731				979
10418				479710				980
10432				480690				981
9661				481671				982
11377				482653				983
9702				483636				984
10078				484620				985
10724				485605				986
10438				486591				987
9341				487578				988
10493				488566				989
11480				489555				990
10435				490545				991
10366				491536				992
11307				492528				993
10499				493521				994
11292				494515				995
10378				495510				996
11031				496506				997
11081				497503				998
10311				498501				999
9953				499500				1000
9963				500500				1001
10240				501501				1002
10095				502503				1003
11228				503506				1004
10045				504510				1005
9946				505515				1006
12188				506521				1007
12236				507528				1008
10163				508536				1009
11974				509545				1010
10241				510555				1011
11409				511566				1012
12334				512578				1013
10958				513591				1014
10401				514605				1015
10602				515620				1016
10000				516636				1017
11049				517653				1018
10280				518671				1019
10598				519690				1020
11027				520710				1021
11753				521731				1022
10703				522753				1023
9806				523776				1024
10773				524800				1025
10637				525825				1026
10460				526851				1027
11121				527878				1028
12727				528906				1029
10526				529935				1030
11358				530965				1031
10881				531996				1032
10455				533028				1033
11593				534061				1034
11839				535095				1035
10704				536130				1036
10949				537166				1037
10453				538203				1038
11448				539241				1039
10661				540280				1040
11398				541320				1041
10365				542361				1042
10658				543403				1043
10501				544446				1044
10385				545490				1045
10525				546535				1046
12014				547581				1047
11038				548628				1048
11250				549676				1049
11321				550725				1050
11177				551775				1051
11566				552826				1052
12202				553878				1053
12286				554931				1054
11799				555985				1055
10160				557040				1056
10800				558096				1057
10629				559153				1058
10193				560211				1059
12465				561270				1060
11217				562330				1061
11622				563391				1062
11152				564453				1063
12254				565516				1064
12893				566580				1065
11555				567645				1066
10666				568711				1067
11709				569778				1068
11922				570846				1069
10840				571915				1070
10270				572985				1071
11766				574056				1072
12231				575128				1073
12054				576201				1074
11262				577275				1075
10726				578350				1076
12020				579426				1077
13276				580503				1078
10659				581581				1079
10731				582660				1080
12123				583740				1081
11327				584821				1082
11182				585903				1083
10957				586986				1084
10857				588070				1085
10669				589155				1086
12342				590241				1087
11304				591328				1088
11562				592416				1089
11739				593505				1090
12193				594595				1091
11135				595686				1092
12157				596778				1093
11707				597871				1094
11371				598965				1095
11122				600060				1096
11355				601156				1097
11069				602253				1098
10966				603351				1099
11701				604450				1100
11496				605550				1101
11742				606651				1102
11334				607753				1103
10864				608856				1104
12158				609960				1105
11318				611065				1106
11518				612171				1107
12116				613278				1108
11879				614386				1109
10477				615495				1110
11500				616605				1111
11518				617716				1112
11565				618828				1113
11641				619941				1114
10991				621055				1115
11087				622170				1116
12893				623286				1117
12363				624403				1118
12893				625521				1119
11047				626640				1120
11784				627760				1121
12737				628881				1122
11731				630003				1123
11859				631126				1124
11612				632250				1125
12898				633375				1126
13754				634501				1127
11657				635628				1128
11489				636756				1129
12935				637885				1130
12426				639015				1131
12515				640146				1132
12085				641278				1133
11668				642411				1134
12293				643545				1135
12168				644680				1136
11235				645816				1137
12136				646953				1138
11379				648091				1139
12046				649230				1140
13615				650370				1141
11789				651511				1142
13535				652653				1143
12539				653796				1144
12618				654940				1145
11994				656085				1146
11467				657231				1147
11241				658378				1148
11918				659526				1149
13032				660675				1150
12869				661825				1151
11946				662976				1152
12514				664128				1153
11762				665281				1154
12319				666435				1155
13049				667590				1156
12015				668746				1157
12024				669903				1158
11991				671061				1159
12162				672220				1160
12284				673380				1161
13298				674541				1162
12166				675703				1163
12781				676866				1164
11576				678030				1165
12141				679195				1166
12957				680361				1167
11681				681528				1168
11395				682696				1169
12731				683865				1170
12306				685035				1171
12787				686206				1172
11688				687378				1173
12153				688551				1174
11722				689725				1175
12716				690900				1176
12350				692076				1177
12418				693253				1178
11879				694431				1179
13496				695610				1180
11842				696790				1181
12245				697971				1182
12576				699153				1183
12451				700336				1184
13330				701520				1185
14811				702705				1186
12482				703891				1187
12317				705078				1188
13926				706266				1189
12541				707455				1190
13312				708645				1191
11851				709836				1192
12990				711028				1193
12661				712221				1194
13008				713415				1195
13230				714610				1196
13040				715806				1197
13319				717003				1198
12306				718201				1199
12367				719400				1200
12495				720600				1201
12267				721801				1202
11682				723003				1203
12579				724206				1204
12443				725410				1205
14539				726615				1206
14671				727821				1207
12715				729028				1208
14293				730236				1209
12775				731445				1210
13217				732655				1211
12459				733866				1212
13798				735078				1213
13995				736291				1214
12076				737505				1215
13185				738720				1216
13690				739936				1217
12649				741153				1218
15351				742371				1219
12507				743590				1220
13529				744810				1221
13133				746031				1222
14110				747253				1223
13193				748476				1224
13639				749700				1225
13426				750925				1226
13049				752151				1227
13672				753378				1228
14297				754606				1229
12115				755835				1230
13139				757065				1231
12699				758296				1232
12994				759528				1233
14052				760761				1234
13204				761995				1235
13733				763230				1236
12752				764466				1237
13474				765703				1238
14196				766941				1239
13704				768180				1240
14530				769420				1241
13289				770661				1242
14386				771903				1243
14590				773146				1244
13824				774390				1245
14063				775635				1246
13321				776881				1247
12605				778128				1248
16005				779376				1249
13895				780625				1250
13919				781875				1251
13661				783126				1252
14111				784378				1253
15225				785631				1254
14571				786885				1255
12791				788140				1256
12742				789396				1257
14093				790653				1258
13705				791911				1259
14278				793170				1260
14420				794430				1261
13257				795691				1262
12797				796953				1263
13586				798216				1264
13387				799480				1265
13326				800745				1266
14582				802011				1267
13489				803278				1268
12939				804546				1269
13700				805815				1270
14011				807085				1271
14504				808356				1272
13981				809628				1273
14172				810901				1274
13521				812175				1275
13615				813450				1276
13131				814726				1277
13740				816003				1278
15605				817281				1279
13266				818560				1280
15103				819840				1281
15431				821121				1282
14391				822403				1283
13022				823686				1284
14374				824970				1285
14129				826255				1286
15255				827541				1287
14725				828828				1288
13607				830116				1289
13127				831405				1290
15576				832695				1291
14611				833986				1292
14887				835278				1293
15316				836571				1294
12866				837865				1295
15694				839160				1296
14225				840456				1297
14263				841753				1298
14054				843051				1299
13672				844350				1300
14647				845650				1301
14401				846951				1302
14327				848253				1303
13769				849556				1304
14509				850860				1305
14533				852165				1306
14097				853471				1307
13744				854778				1308
14810				856086				1309
14289				857395				1310
15704				858705				1311
15834				860016				1312
14244				861328				1313
13319				862641				1314
15435				863955				1315
14729				865270				1316
15696				866586				1317
15731				867903				1318
15609				869221				1319
14035				870540				1320
14466				871860				1321
15093				873181				1322
13853				874503				1323
15256				875826				1324
15454				877150				1325
14973				878475				1326
15227				879801				1327
13138				881128				1328
15510				882456				1329
14416				883785				1330
14635				885115				1331
14513				886446				1332
13889				887778				1333
13903				889111				1334
18125				890445				1335
15193				891780				1336
13784				893116				1337
14267				894453				1338
13995				895791				1339
14143				897130				1340
14884				898470				1341
15149				899811				1342
14855				901153				1343
13262				902496				1344
15022				903840				1345
13547				905185				1346
14376				906531				1347
13538				907878				1348
14302				909226				1349
14457				910575				1350
14450				911925				1351
14392				913276				1352
15785				914628				1353
16201				915981				1354
14863				917335				1355
14084				918690				1356
14140				920046				1357
15936				921403				1358
14721				922761				1359
15192				924120				1360
14808				925480				1361
14184				926841				1362
15151				928203				1363
15420				929566				1364
14419				930930				1365
13884				932295				1366
14181				933661				1367
15436				935028				1368
15779				936396				1369
14923				937765				1370
14444				939135				1371
15707				940506				1372
15201				941878				1373
15297				943251				1374
16845				944625				1375
16530				946000				1376
15532				947376				1377
15231				948753				1378
14640				950131				1379
14755				951510				1380
14188				952890				1381
14969				954271				1382
14759				955653				1383
15622				957036				1384
16627				958420				1385
16218				959805				1386
15533				961191				1387
15327				962578				1388
15285				963966				1389
15968				965355				1390
15696				966745				1391
14953				968136				1392
14819				969528				1393
15835				970921				1394
16407				972315				1395
15067				973710				1396
16714				975106				1397
14268				976503				1398
17222				977901				1399
15376				979300				1400
16305				980700				1401
15039				982101				1402
17086				983503				1403
15936				984906				1404
15670				986310				1405
15037				987715				1406
14827				989121				1407
16642				990528				1408
16599				991936				1409
20432				993345				1410
18539				994755				1411
14398				996166				1412
15254				997578				1413
18372				998991				1414
15207				1000405				1415
15370				1001820				1416
14372				1003236				1417
15907				1004653				1418
17305				1006071				1419
16410				1007490				1420
16680				1008910				1421
15279				1010331				1422
16440				1011753				1423
15213				1013176				1424
17316				1014600				1425
16124				1016025				1426
15575				1017451				1427
14924				1018878				1428
14327				1020306				1429
15680				1021735				1430
16186				1023165				1431
16320				1024596				1432
16148				1026028				1433
14758				1027461				1434
15932				1028895				1435
15479				1030330				1436
16062				1031766				1437
15503				1033203				1438
15840				1034641				1439
16779				1036080				1440
15760				1037520				1441
15611				1038961				1442
15947				1040403				1443
15466				1041846				1444
16481				1043290				1445
16288				1044735				1446
15243				1046181				1447
17134				1047628				1448
16485				1049076				1449
18602				1050525				1450
15388				1051975				1451
15503				1053426				1452
17176				1054878				1453
15110				1056331				1454
18109				1057785				1455
17428				1059240				1456
16381				1060696				1457
15743				1062153				1458
16277				1063611				1459
15441				1065070				1460
16675				1066530				1461
17091				1067991				1462
15558				1069453				1463
14937				1070916				1464
15017				1072380				1465
18213				1073845				1466
17768				1075311				1467
15173				1076778				1468
16847				1078246				1469
16292				1079715				1470
15359				1081185				1471
15515				1082656				1472
15830				1084128				1473
16898				1085601				1474
17089				1087075				1475
16816				1088550				1476
17249				1090026				1477
15481				1091503				1478
19060				1092981				1479
18374				1094460				1480
16030				1095940				1481
17022				1097421				1482
17662				1098903				1483
15186				1100386				1484
16832				1101870				1485
16301				1103355				1486
16304				1104841				1487
16436				1106328				1488
17320				1107816				1489
17465				1109305				1490
15654				1110795				1491
17780				1112286				1492
16744				1113778				1493
16660				1115271				1494
15785				1116765				1495
15975				1118260				1496
17256				1119756				1497
16959				1121253				1498
17132				1122751				1499
15690				1124250				1500
15608				1125750				1501
17196				1127251				1502
17581				1128753				1503
15855				1130256				1504
17459				1131760				1505
18177				1133265				1506
16324				1134771				1507
16007				1136278				1508
16690				1137786				1509
16798				1139295				1510
16373				1140805				1511
16316				1142316				1512
16867				1143828				1513
16586				1145341				1514
16749				1146855				1515
17506				1148370				1516
17169				1149886				1517
17097				1151403				1518
18458				1152921				1519
16453				1154440				1520
18851				1155960				1521
18595				1157481				1522
16504				1159003				1523
15544				1160526				1524
16714				1162050				1525
17006				1163575				1526
17539				1165101				1527
17165				1166628				1528
16738				1168156				1529
17098				1169685				1530
15753				1171215				1531
17650				1172746				1532
16741				1174278				1533
17115				1175811				1534
15631				1177345				1535
18048				1178880				1536
18422				1180416				1537
18609				1181953				1538
17674				1183491				1539
16672				1185030				1540
17468				1186570				1541
15692				1188111				1542
15705				1189653				1543
17713				1191196				1544
17072				1192740				1545
16697				1194285				1546
17120				1195831				1547
17976				1197378				1548
17514				1198926				1549
16989				1200475				1550
18295				1202025				1551
16126				1203576				1552
15010				1205128				1553
18415				1206681				1554
16529				1208235				1555
19477				1209790				1556
18083				1211346				1557
17757				1212903				1558
18452				1214461				1559
17625				1216020				1560
18646				1217580				1561
16682				1219141				1562
16785				1220703				1563
16841				1222266				1564
17173				1223830				1565
17688				1225395				1566
17164				1226961				1567
17434				1228528				1568
17894				1230096				1569
17016				1231665				1570
16832				1233235				1571
17529				1234806				1572
17382				1236378				1573
16774				1237951				1574
17087				1239525				1575
15736				1241100				1576
18801				1242676				1577
17183				1244253				1578
16627				1245831				1579
17144				1247410				1580
17266				1248990				1581
17290				1250571				1582
18852				1252153				1583
16663				1253736				1584
17193				1255320				1585
19399				1256905				1586
18007				1258491				1587
16859				1260078				1588
18441				1261666				1589
16867				1263255				1590
16403				1264845				1591
18487				1266436				1592
18440				1268028				1593
17098				1269621				1594
17338				1271215				1595
17057				1272810				1596
16043				1274406				1597
17224				1276003				1598
17679				1277601				1599
17796				1279200				1600
17313				1280800				1601
18211				1282401				1602
18863				1284003				1603
19420				1285606				1604
19507				1287210				1605
17557				1288815				1606
18563				1290421				1607
17699				1292028				1608
17269				1293636				1609
17994				1295245				1610
17414				1296855				1611
18554				1298466				1612
17391				1300078				1613
17257				1301691				1614
19488				1303305				1615
17997				1304920				1616
17794				1306536				1617
18253				1308153				1618
18396				1309771				1619
19422				1311390				1620
17474				1313010				1621
18695				1314631				1622
18469				1316253				1623
19910				1317876				1624
19503				1319500				1625
18220				1321125				1626
16896				1322751				1627
16736				1324378				1628
18034				1326006				1629
19922				1327635				1630
19165				1329265				1631
19886				1330896				1632
17762				1332528				1633
17527				1334161				1634
18216				1335795				1635
17963				1337430				1636
19993				1339066				1637
19057				1340703				1638
18665				1342341				1639
18007				1343980				1640
18506				1345620				1641
17947				1347261				1642
20038				1348903				1643
16515				1350546				1644
18067				1352190				1645
18281				1353835				1646
19913				1355481				1647
18406				1357128				1648
18349				1358776				1649
18878				1360425				1650
19519				1362075				1651
18775				1363726				1652
18260				1365378				1653
19253				1367031				1654
17144				1368685				1655
17859				1370340				1656
18451				1371996				1657
19132				1373653				1658
19710				1375311				1659
